id,ocr_text
2953,"Justin Ling @ Justin_ There""Il only be four questions at today's Harper event Im, unless pay S3klday to be on lhe bus, IIl not be getling question: Justin Ling @ Justin There are only three reporters here thatre traveling with the PM As such, there""Il only be three nalional questions one local queslion_ Justin Ling @@ Juslin_Ling This even though there's twO national reporters here (me,and @danlebla) and two local reporters_ Justin Ling  JJustin This, obviously; is horseshit Justin Ling Follow @uslin_Ling When raised the issue of how arbitrary this rule is, was told: ""well, you can write a story about it:"" THINGS ARE GOING WELL. AET' EETS FAVOAMES 47 56 12.26 PM 23 Aug 2015 Ling Ling Ling"
2955,
2956,
2957,"Ashley Callingbull 59 mins Really? People think I'm too political for my first as Universe. Did you really think was going to just sit there and look pretty? Definitely not. have a title, a platform and a voice to make change and bring awareness to First Nations issues here in Canada Im getting all this media attention and Im going to use it to the best of my ability Im not your typical beauty queen: Look out . have a voice for change and I'm going to use itl :) Like Comment Share day Mrs"
2958,Conservative Party of Canada CANDIDATE APPLICATION Name: Parm Gill Do you have an email account? Yes No Do you know how to use email? Yes No Do you have a Twitter account? Yes No Do you know how to use Twitter? Yes No Do you read local newspapers? Yes No
2960,"Missing Orders Missing OICs Total OICs 8 8 8 8 8 8 8 8 8 8 8 8 ""Year tO date Liberal Governments Conservative Governments"
2961,BACK Eenoruta
2962,"PATRICK NICEL MIKE DEAN ARTHUR BRUCE BRAZEAU WRICHT DUFFY DELMASTRO PORTER CARSON Charged with Resigredp On trial for Found guilty Charged with Charged with fraud and amid fraud; bribery violating fraud abuse influence breach of investigation and other election of trust and peecRcgpy trust charges spending laws laundering the NO MORE CORRUPT SSCONSERVATISM"""
2963,THE ARROGANT AUTOCRAT STEPHEN HaRPER'$ TaKEOVIR OF CANADA oaet Geean MeL HURTIG
2964,
2965,"St. for"" Jby Noah Richier 'Paul""s 'NDP TomMulcair Toronto protect annot E"
2966,"Ipass cbc ca Aa 117 Katieie 4' | 3n0; 01 Snt] Voto"" 2016 Vote CenpEc CAc Culuda How much should the government do to make amends for treatment of Aboriginal Peoples in Canada? Somewhat About the Somewhat Much more Much less less same as more now CPC 0 YOU LPC 0 NDP € GPC Aboriginal Peoples in Canada should have more control over their ancestral territory. Strongly Somewhat Neutral Somewhat Strongly disagree disagree agree NDR YOU CPC 6 LPC GPC past  agree"
2967,Tides are changing in Ottawa AND White Rock/SSurreyl VoteJoyDavies
2968,DOUBLE DOUBLE- RAY NOVAK AND PM HARPER VISIT TIM HORTONS your hand is between my That' $ not my hand: Ray; ` legs.
2969,"Shit Trudeau 'Idon t read the newspapers, dont watch the news If something important happens someone will tell me. (Shcibmooko Rocord  Li Click for Anotherl shao beone ecuach Cle Orit Aurth tincs Says Rbrutny"
2970,1 People up and themselves 2. We create a way for users to talk to candidates in their riding 3 Users go vote in #elxn42 Step 1 starts with you: votevancouver orglsignup sign poll
2971,Fla
2972,
2974,
2975,400r TIME FOR CHANGE Veh Ecuctedott betterchoice.ca msvu
2976,SPLUT!
2977,The Great Divide For years; consumers have been tar more optimistic about the economy than businesses Household spending Bugtiess Invesunent 3 1 Stateeic: C onad) Q32014 '2012 12013 12014 '2012 '2012 2012 701] 7201] 2014 2014 'Z0t5 7015
2978,IUNIGA IniG
2979,"Gord Miller - Green Candidate Lloyd Longfield Liberal Candidate Andrew Seagram NDP Candidate On Democracy and Electoral Reform Moderated by Jason Blokhuis Thursday; September 10,2015 7:00 to 9:00 PM Hope House; 75 Norfolk St; Downtown Guelph"
2980,16 JOHN BARLOW 'Conservative elect
2981,"don't drink alcohol"" Stephen Harper, Sept 13, 2013 Mnce hilernumn DEAN DE MASTRO Harpter Ethics Spokespersor GUINn SalAQ JA VOTE FOR HARPER ORWELL PISS IYOUR MuGL"
2982,LEADERSHIP Cotatn CANADA
2983,"""HERE'S MY SIMPLE ECONOMIC PLAN: RAISE TAXES II ON THE 1%.' ~JOHNNY DEPP Occupy Democrats"
2984,
2985,An appeoser is one who feeds crocodile; hoping it will eot him lost: Winston Churchill WWWmemorymuseum net
2986,"Mulcairs response was more visceral: This doesn t concern us. If Mulcair led a party of conservative isolationists, his stance at least wouldn 't stink of hypocrisy: But the NDP $ own constitution says its goalis to ""build a more just; equal, and sustainable Canada within a 'global community dedicated to the same goals:"" macleans ca via pullquote_"
2987,How can the right t0 murder another human; be a human right?
2988,Teamfor PealChange  Strong
2989,"4LC  4 VIF Lrote Eude4 4 ""o CHANTAL HeBeRT: ONThe Distinctly CENTRIST NDP It is hard to connect enough dots togeta solid take on the big picture of the first NDP government: Reading between the lines, it hardly looks worth the GO-yea wait of the Canadian left: Flahenty could have of activ- can clinits; not mean it will be we igned off on the fiscal The mnulti-Year commit- rcceived: In Nre shoi Nmework the NDP least over the first lew ments to public transit and nentemeno Con ented on Wednesday. Years, Canadians might not mnicnd nmrstructur servatives and the Libe PomOL more from the late Senmvch dnerence oox modest Wnen they . nstant predicted ta inance minister '$ budgets Hevel ofedera engagement noundlet annuai Linstall signific offers onginal onthe MCHL job losses least at Lhe front There would not be a lot On Wednesday: palTy seven pages endof a New Democnt fed- of money in the first years spokespeople described the ing pictures the ND? andate Lhe provinces Iniohux: KdOnEn rising Can: handout fell well shon That stants with the Ing the ambllious nauonal cuntrbutian toreign detailed plattor culting infrastructune child-care program that 0.7 per cent of Can DICCI 0r one Accordil Faherty put in place Orer centrepiece 0t Mulcair $ ada' gross national product the New Democrb TLem decade Stephen phtOrM aspHuonl because some of the Harners nnance minister The promise maintain By all indications, Mul: ures the Party nas aln Under federal govemment the increase the yearly cair"" $ pledge balance the factored In its spendin nn by Thomas Mulcair iL health transfer sx per Fulfilling nan; bave nOt Yet bee nain pieces would remain cent once the cunent ar his more ambitious promises nounccd Infoughed and Wilh themn rngements Tun out in 2017 could tuI out E be another Still, as fiscal plans toll they take on the fed: come wln sinng storya In many instantes this one wrs on the li; rl government"" tached for the provinces_ woulcenot know until 1 sde Wost governmen Lfinance prograMS The extra money would Slgono NDP mandate corporate business pla The recent doubling of the be conditional On imple TorTak political algebr oauno list spendi Imn contribution menting the NDP"" agenda that is behind the party' $ fis: egories under heading Tee savings account would nmong other itens c] choices_ aN questions Help Where It""$ reversed;butithe concepl mOn pamlalve and Tong Femaa Most For those who tself bt rcumned aemni Fn FeauAn two-per-cent hike in der: the NDP would th would the Conseralive more doctors and the the corporate [aX rale may about 53 billion over f ul splitting plan InAS opening 0t more prmary sound modest but that does years in that _ nucI applles n cnOM Gwven al ofenetic theabo TThe twopoint cut in the THEMIcrOtREND: Antibiotic us0 doesh"" MoOve hard connect CnOle Joatne unveSAI get & solid take on "" premeemt Fecena DICC of the first ND HMGLC Faheny' suCCLS eral government Butr sor Jue Oliver aso between the Tere StV cltamework hai The NDP DrS menthardly looks like decline the comor- Woru tnesxYeIi LX Ftc;but 17 per the Canadian left: instead of the per By comparison that would renuinl festo published carlier the averagt maintained week by group ofthi; nder Fiaherty: protile actvists comes 'NDrmccedd by Mulcair; like prescripuon fOr according Chckan formeta hve llockedto thaunubiotic-free trenc: Juan LCTAME wuuld de; Consumersara dleraridlng Il,undfor produceta / moane rcducud Some of its leading  balanced budgets and, coSheneo owvu Cnnoei clunncecunqupunbud tones have long-stand tssibly; surplus f0r every tunol ringcowsspumnto navulusaofu beel with the ideaol che New Democrurs of a full mandale loading animalsup withentlbacterlalmaclicInus: They haven [ inagine thate cumulative total of mone Bignncantv reducuutt humicu 0ledmeathithistott inhabit the sane plan a514 billion. higha thisyeat (oppingdianavjrdgo pouro Mulcair' $ NDP endwhy change whe n thinusore goingsowell Though organic The price that the New begfeolls about 80 per nmon muan cnen llertatr 8 'mocrts aTL willing t0 Mphcntnvesimeni Dipefon @nue aSIcckgoe' Cots Chuntal Hobort Is 4 beat the Liberals 0n ifor apretly long tIme , andthutme insmore oppottunty for affairs writer: Her colu delicitfront and the sly Dugs ta spre Id throuphtne herd SOufcaCr Gfi appears in Metro @vol nservatives at the surplus Thursday: Game tronl pre Kould TCSat ocal ftont bool: doable would capacity Wuild child Wudld Hnea would E hard otebpu"
2990,BACK Eenoruta
2991,
2992,EXECE [EADERSHP
2993,"wiliam Moughrabi ACL 24 3014 . Karma Iakes ICO Iong Id ralner beal the shit out ol you non_ Like  4nate 86 0? Willam Moughrabi Moy 24, 2014 People everything happens Ior feason So wnen punch you in the rememjer nave reascn; Like Shara 07 Wiliam Moughrabi Fentubn 2014 get into fights with ugly people; they have notning Iose;, Share ' 69 [e5 Iaca, Nover"
2994,"If you think 25 years with no Cardian abortion law is too long, please raise your hand; 10-week aborted baby weneedalaw ca"
2995,RAY PICHE QuDeau
2996,JOAN MOULAND Liberal TRUDEAU SeHT aucmoH
2997,
2998,"Pctcr Braid peterbrald OK somccnc;tme Ic >uild better acorboll: can""t tc | how Drokon doorbell buitons enco Jntored: #bus nossopportunity Lukc Savage LukowSavaga @potorbrala Mayce yoJ guys coula introcuce acorbcl tax creall Petcr Braid @peterbraid @LukowSavage Brilliantl And incre"" time - consider this ior the >atiorm: Adbtc RETWEET FAVORME 16 Sep 2015 , Detalls F de convetgat Dn Raply t0 € peterbra d You miny Tve"
2999,
3000,Harpers Lst EI AKAD DAY 12015 OCL194
3001,"You don't defend national sovereignty with cheap election rhetoric, and advertising campaigns Stephen Harper Canadian politician QUOTEHD.COM Born 1959 flags,"
3002,
3003,"Per Capita Emissions for Top 10 Emitters 8 1 1 2 ] 3 Canaca Unced Russian Janin Eu mopean Irccncsia China Brazill World Mexico India States Fcderticn Union (281 Alh Tolal GHG Emissrons Inclucing LUCF per Capita Mcbil, y M1SMpjA WORID RESOURCIS institut"
3004,Ubidn  CANDIDATs | CHoIR
3005,
3006,tho share if you didnt tell Harper either Iknew about - Duffy cheque
3007,CITIZ SIDEWALK
3008,
3009,Banc Iot Pee In his Mug: erry
3010,CPC NDP LIB CPC NDP Lib 27.7%/ 32.1% 29.5% Image Source: http Ilcbc calpolltracker
3011,DELIVERING THE FUTURE WE OWE QUR VETERANS #RealcHANGE
3012,"Prime Minister Stephen Harper: ""This is exactly why it is critical in this country we keep the national government dedicated to keeping taxes down: We sure don't have that with the Liberal government in the province of Ontario. We sure don t have that where we have NDP governments: So Canadians want to ask themselves if they re feeling squeezed by these high levels of taxes by Liberal and NDP governments, do really want to see higher taxes from Liberal and NDP governments at the national level? That would not stimulate the economy: High taxes money out of the economy: money out of households: hurt people. They hurt the economy: bygeorgejournalca via pullquote_ they pull They pull They"
3013,Join our campaign L LEQUIPE # TEAM TRUDEAU 2015 Ali Ehsassi Willowdale We have much to protect and much to improve aliehsassi liberalca '(416) 922-4990 @AliEhsassi ali ehsassi ali@aliehsassi.ca 5580  (Yonge & Finch) Yonge
3014,"[Liberal JEROME ""JAMES rin"
3015,"In 2015,Individuals with intellectual disabilities are twice as likely to lack affordable and suitable housing than the general population Federal Election 2015 Canadian Inclusion Matters Association or Community Living to Canada Diversity includes: WWWinclusionmatters.ca"
3016,"'When bad actions arise, the role of the leader is to take responsibility and hold people accountable: Stephen Harper August 6,.2014 chiefof stafi] Ray NovakKres [Hageericgiefcepaadbut a aPolices; Nigel "" Forreeriawyer Told Police Harper's Huffington Post August 18,2015"
3018,"10""gken ""If his party is tainted by corruption and he doesn t know all of the answers; why is it still in power running the country?"" Stephen Harper 2005"
3020,"simple message from vour friend(s) in Australia had . change Govennment Qur Countryg Octobe will have this opportunity too Te Prime Ministe Canadi pfesident- Tne Prime Minister the Titse Among Lolas; This means consuliaton not dictatorship; Scucce ngth nations andihe basis democracy, change nen 4e not like tnem manuelanaaeca chnae qoveinment *noue blaod Ioss Kncue killing. Get Qut Jnd vote canadian cousins Mate Your Yoice neard Tnls lamn exciting tlme aye dontt let your pollticians scare You. Through all thls change comes immense opportunity You are mnizino diverse sttono ceople Neli loved respected and admired arcund the world: similarities bet een and Abbott ConsenSuve fighting styles. Ideological, unlistenlng and uncaring; Harcer (eus5 entertain transparency with the media and paranoid Iele wing bias. made change here, and was quick, and nll be pain free, [ne Dest Todaye ting? Karper"
3021,Woinnz
3022,"There are no second class citizens Leading this country shouldmeanbringing Canadians"" together; not  dividing   them   against One} another: JUSTIN TRUDEAU"
3023,"To advocate in favour of public broadcasting and a strong, well-funded, pan-Canadian public broadcaster during  this federal election; CMG is required by law to register with Elections Canada as a ""third party:"" Since support of public broadcasting is an issue associated with political parties, under very broad new rules some of CMG s advocacy in support of public broadcasting may be construed as election advertising: cmg ca via pullquote_"
3024,Liberal OMAR ALGHABRA Liberal
3025,SOLD
3026,
3027,
3028,
3029,Ce_-e ARIF VIRANI e Husband and Father oftwo young boyt Human Rights Activist and Constitutional Lavryer Ugandan Refugee; Rwandan Genocide War Crimes Prosecutor Community Volunteer and Advocate
3030,"Baby, You trust me_ mean it this time can deliver; you know can_ Those other guys are making promises they can't keep_ Do you really want to change path= when Fm so close to making good WE HAD A cHANCE T0 KIck THE BUM To THE CIIRB [NN 2013. BUT THEN HE SWEET TALKED HIS WAY BACK IN: NOW THIE BANK AccOUNT IS EMPTY cUz HE GAVE ALL OUR CASH] 70 HII6 FRIENDS AND HE BET THE FUTURE ON RISKY OIL INVESTMENTS PLUS HEHIASNIT PICKED UP THE SLACK ONI PAYING FOR DAYCARE_ SAY ""NO"" THIS TIME AND MEAN IT got"
3031,"JOIN 0zSIMULTANEOUS PRotEsTS AcRoss ONTARIO AT THE CONSTITUENCY OFFIce Of EVERY MPP Ler Kids be Aalica SEX-ED WEDNESDAY SEPTEMBER 2ND T1AM Examples of controversial curriculum content: STOP Grade 1: Discussing genitalia & sexual consent Grade 3: Teach Gender Theory ( e boys can be gils and vice versa) KATHLEEN WYNNE Grade 6. Encourage masturbation DONT Grade 7: Anal Intercourse; Oral Sex, Sexual pleasure SEXUALIZE OUR CHILDREN Grade 8 Make personal sexual plan PLEASE JOIN YOUR LOCAL PROTEST PARTNER ORGANIZATIONS Mississauga-Erindale Rally Date: Wed, September 26 Time: 11.0Oam 12 noon LOCATION:   Constituency office MPP Harinder Takhar (Liberall Address: 3413 Wolfedale Rd; Unit 1 & 2 Mississauga, ON LSC 1V8 Ganct Campaign %ils  FownorcamPaiGiLiFECOALiTION COM SEKEDPROTESTS Cunat KIDS MoAL"
3032,
3033,PARTL JLItical !
3034,
3035,
3036,
3037,"X DJ #_ 1.25 https:/lereg elections.ca Elections Canada Home FAQ Contact us Francais Results You are registered to vote; at the address you provided. If this is not your current address, you need to update your address before you vote. See below: Need to update your address? Be sure we have your current address: Update your home address or mailing address_here Your electoral district Get information about your electoral district will"
3038,
3039,HRPR
3040,"Baby, You trust me_ mean it this time can deliver; you know can_ Those other guys are making promises they can't keep_ Do you really want to change path= when Fm so close to making good WE HAD A cHANCE T0 KIck THE BUM To THE CIIRB [NN 2013. BUT THEN HE SWEET TALKED HIS WAY BACK IN: NOW THIE BANK AccOUNT IS EMPTY cUz HE GAVE ALL OUR CASH] 70 HII6 FRIENDS AND HE BET THE FUTURE ON RISKY OIL INVESTMENTS PLUS HEHIASNIT PICKED UP THE SLACK ONI PAYING FOR DAYCARE_ SAY ""NO"" THIS TIME AND MEAN IT got"
